Dates|S 1 Comdty_PX_LAST|C 1 Comdty_PX_LAST|W 1 Comdty_PX_LAST|SM1 Comdty_PX_LAST|BO1 Comdty_PX_LAST|AK1 Comdty_PX_LAST|AE1 Comdty_PX_LAST|SH1 Comdty_PX_LAST|DL1 Comdty_PX_LAST|DDGSFVGM Comdty_PX_LAST|BCOM Index_PX_LAST|BCOMTR Index_PX_LAST|DBC US Equity_PX_LAST|CCI Index_PX_LAST|USDCAD Curncy_PX_LAST|BB_MA|BB_UPPER|BB_LOWER|EMAVG
2016-02-12|872.75|358.75|457.5|262.0|31.8|3373|2578|5562|1.376|180|75.4389|152.0756|12.5|367.56|1.385|875.075|889.1365610797664|861.0134389202337|869.9791917433437
2016-02-15|872.75|358.75|457.5|262.0|31.8|3381|2556|5562|1.376|180|75.4389|152.0756|12.5|367.56|1.3834|875.1125|889.2196568716024|861.0053431283975|873.2361278288959
2016-02-16|879.75|363.0|464.25|264.8|31.61|3364|2545|5562|1.38|180|74.7166|150.6248|12.36|367.04|1.3864|875.1125|889.2196568716024|861.0053431283975|873.2361278288959
2016-02-17|882.5|367.25|468.5|263.6|31.99|3366|2538|5562|1.393|180|76.0288|153.2715|12.62|370.91|1.3672|875.0625|889.0570301814673|861.0679698185327|876.3240852192639
2016-02-18|879.75|365.5|462.25|263.5|31.83|3356|2518|5562|1.396|180|75.7455|152.7017|12.55|369.25|1.3726|875.35|889.4809943033036|861.2190056966964|877.4660568128427
2016-02-19|878.25|365.5|461.75|264.5|31.39|3352|2487|5562|1.409|180|75.1058|151.4133|12.44|365.97|1.3766|875.3375|889.4577646929864|861.2172353070135|877.7273712085619
2016-02-22|881.0|367.5|458.5|264.9|31.49|3382|2506|5562|1.427|180|75.9732|153.1658|12.63|367.15|1.3706|875.5625|889.8915570171243|861.2334429828757|878.8182474723747
2016-02-23|869.25|362.0|448.0|263.2|30.75|3369|2510|5580|1.418|180|75.1753|151.5585|12.46|367.63|1.3793|875.0|889.3927064862728|860.6072935137272|875.6288316482498
2016-02-24|867.5|359.75|442.75|262.9|30.92|3383|2448|5578|1.409|180|75.7747|152.7682|12.62|368.27|1.3702|874.55|889.2856710060994|859.8143289939005|872.9192210988333
2016-02-25|859.0|355.5|445.25|260.0|30.65|3382|2428|5580|1.386|180|75.7443|152.7082|12.61|368.39|1.353|873.35|889.0171631127017|857.6828368872983|868.2794807325556
2016-02-26|855.0|354.5|443.25|257.2|31.03|3389|2423|5580|1.387|180|75.4617|152.1399|12.59|366.4|1.3513|872.7125|890.1740828320344|855.2509171679656|863.8529871550371
2016-02-29|853.0|353.5|445.0|259.3|30.64|3401|2386|5580|1.378|180|75.9463|153.121|12.75|368.8|1.354|871.25|890.1146494799135|852.3853505200865|860.2353247700248
2016-03-01|858.0|355.75|446.0|261.5|30.54|3199|2386|5580|1.387|180|76.0847|153.4014|12.76|369.53|1.341|870.1125|889.2896185270363|850.9353814729636|859.49021651335
2016-03-02|861.5|356.25|450.25|264.5|30.37|3300|2386|5580|1.378|180|76.4606|154.1606|12.83|370.87|1.3417|868.875|886.8857606724424|850.8642393275576|860.1601443422334
2016-03-03|863.75|356.5|459.75|264.9|30.61|3498|2386|5580|1.376|185|76.8692|154.9859|12.9|372.78|1.3404|868.225|885.9886567181422|850.4613432818578|861.3567628948223
2016-03-04|878.5|358.25|460.75|270.9|30.96|3690|2386|5580|1.386|185|78.3828|158.039|13.15|378.81|1.3317|868.425|886.5530859441916|850.2969140558083|867.0711752632149
2016-03-07|881.75|359.0|462.75|271.1|31.17|3690|2386|5580|1.395|185|79.296|159.8846|13.39|381.0|1.3282|869.1375|888.1621386299452|850.1128613700549|871.9641168421433
2016-03-08|884.5|360.5|465.25|272.8|31.14|3690|2386|5580|1.385|185|78.4241|158.1279|13.21|379.79|1.3409|870.2375|890.1243518121898|850.3506481878101|876.1427445614289
2016-03-09|885.75|359.5|468.25|271.3|31.74|3690|2386|5580|1.4|185|79.4445|160.1869|13.41|382.08|1.3248|871.3625|892.0696696520794|850.6553303479205|879.3451630409527
2016-03-10|889.25|362.75|477.0|271.9|31.62|3690|2386|5580|1.427|175|79.3796|160.0573|13.39|383.46|1.3346|872.7125|894.3661804031093|851.0588195968907|882.6467753606352
2016-03-11|895.75|365.0|475.75|273.5|32.13|3690|2386|5580|1.43|175|79.9471|161.203|13.44|385.65|1.3209|873.825|897.698677973869|849.951322026131|887.0145169070902
2016-03-14|895.75|368.75|478.75|271.5|32.45|3377|2386|5580|1.438|175|79.4295|160.1635|13.32|386.66|1.326|874.975|900.6766050082481|849.273394991752|889.9263446047269
2016-03-15|892.0|368.5|477.25|268.2|32.49|3508|2324|5756|1.432|175|78.8207|158.9375|13.21|385.09|1.3356|875.5875|902.2798561155624|848.8951438844376|890.617563069818
2016-03-16|894.5|368.25|470.75|267.7|32.69|3457|2309|5752|1.433|175|79.5999|160.5101|13.44|387.63|1.3097|876.1875|903.9907709406646|848.3842290593354|891.911708713212
2016-03-17|897.75|368.5|462.5|267.0|33.41|3449|2304|5770|1.444|170|81.2888|163.9172|13.59|394.2|1.2976|877.0875|906.4172097667196|847.7577902332805|893.857805808808
2016-03-18|897.5|367.0|463.0|266.6|33.42|3443|2309|5860|1.425|170|80.7557|162.8437|13.58|391.97|1.3004|878.05|908.7027323415058|847.3972676584941|895.0718705392054
2016-03-21|902.0|369.5|466.5|268.8|33.58|3433|2288|5848|1.39|170|80.7885|162.9145|13.62|391.21|1.3101|879.1|911.4752992264164|846.7247007735835|897.381247026137
2016-03-22|910.25|370.0|466.75|271.0|33.93|3448|2303|5906|1.386|170|81.2301|163.8064|13.72|394.69|1.3049|881.15|915.8776546861432|846.4223453138568|901.670831350758
2016-03-23|905.25|368.5|463.0|270.9|33.36|3453|2313|5906|1.409|170|79.5757|160.4715|13.43|388.35|1.3204|883.0375|918.6837743495024|847.3912256504975|902.863887567172
2016-03-24|910.5|370.0|463.0|275.3|33.18|3448|2313|5838|1.425|170|79.2517|159.8194|13.35|386.02|1.3248|885.6125|921.3813673988986|849.8436326011013|905.4092583781148
2016-03-25|910.5|370.0|463.0|275.3|33.18|3454|2329|5852|1.425|170|79.2517|159.8194|13.35|386.02|1.327|888.3125|922.5502259028692|854.0747740971308|906.6061722520766
2016-03-28|909.0|370.5|471.0|272.1|33.63|3454|2334|5884|1.433|170|79.4835|160.2921|13.39|387.29|1.3187|888.3125|922.5502259028692|854.0747740971308|906.6061722520766
2016-03-29|916.0|373.0|476.75|273.2|34.05|3441|2312|5904|1.449|170|79.3072|159.9381|13.36|387.9|1.3074|891.4625|923.6565503043652|859.2684496956348|909.7374481680512
2016-03-30|909.0|367.0|464.0|271.9|33.79|3442|2311|5910|1.455|170|78.9293|159.1773|13.31|387.59|1.2966|894.0125|923.1331434509956|864.8918565490046|909.4916321120342
2016-03-31|910.75|351.5|473.5|270.3|34.22|3418|2299|5900|1.436|169|78.8272|158.9728|13.29|387.83|1.3004|896.475|922.3279011911624|870.6220988088378|909.9110880746896
2016-04-01|918.25|354.0|475.75|272.3|34.45|3383|2307|5998|1.468|169|77.9417|157.1883|13.06|383.36|1.3011|899.2|921.9884839337768|876.4115160662233|912.6907253831264
2016-04-04|913.5|354.5|474.75|268.2|34.69|3383|2307|5998|1.483|169|77.1817|155.6593|12.88|378.59|1.3088|900.95|922.4503488343796|879.4496511656206|912.960483588751
2016-04-05|904.75|356.75|474.0|268.7|33.99|3346|2311|6046|1.48|169|76.9725|155.2385|12.85|377.58|1.3137|902.1|921.7503180635836|882.4496819364164|910.223655725834
2016-04-06|908.0|358.0|463.0|267.9|34.26|3306|2314|5978|1.499|169|77.6481|156.6022|12.99|379.42|1.3089|903.275|921.3200131615358|885.2299868384641|909.482437150556
2016-04-07|904.5|361.5|457.0|266.8|34.1|3291|2309|5974|1.506|162|77.4519|156.2075|12.95|378.69|1.3145|904.2125|920.367433456997|888.057566543003|907.8216247670374
2016-04-08|916.75|362.25|460.25|273.7|33.94|3295|2297|5942|1.508|162|79.0288|159.3887|13.26|383.15|1.2988|905.5875|921.0820756637604|890.0929243362394|910.7977498446916
2016-04-11|928.25|356.75|447.25|280.1|33.9|3317|2319|5986|1.504|162|79.2825|159.9035|13.36|383.84|1.2898|907.2125|924.9009672880384|889.5240327119617|916.6151665631278
2016-04-12|936.25|362.75|452.5|285.1|33.69|3333|2348|5992|1.515|162|80.8911|163.149|13.65|388.8|1.2759|909.2375|930.1859337123328|888.2890662876672|923.1601110420852
2016-04-13|955.75|373.5|461.5|292.7|33.96|3380|2383|6078|1.554|162|81.2446|163.863|13.72|390.41|1.2817|912.425|940.2000337533548|884.6499662466451|934.02340736139
2016-04-14|948.0|374.0|459.75|290.1|33.69|3391|2409|6104|1.548|162|80.6462|162.657|13.61|388.61|1.2844|915.1|945.6235155249196|884.5764844750805|938.6822715742602
2016-04-15|956.0|378.5|459.75|295.9|33.38|3366|2398|6122|1.547|162|80.3927|162.1469|13.56|388.8|1.2822|918.0125|952.248619450078|883.7763805499221|944.4548477161736
2016-04-18|954.25|381.0|472.75|293.0|33.95|3379|2422|6084|1.553|162|80.6782|162.7257|13.62|391.31|1.2784|920.85|957.159571740796|884.5404282592042|947.7198984774492
2016-04-19|985.5|384.5|486.25|305.1|34.78|3394|2434|6172|1.562|162|82.6543|166.7126|13.91|398.85|1.2671|925.025|969.8972910045832|880.1527089954168|960.3132656516328
2016-04-20|1009.75|394.75|504.25|318.9|34.64|3468|2499|6266|1.574|162|84.1773|169.7853|14.18|403.99|1.2655|930.0|987.5023912546252|872.4976087453748|976.7921771010886
2016-04-21|1018.75|384.5|495.75|325.2|34.21|3566|2572|6398|1.557|162|83.588|168.5978|14.12|401.48|1.2735|935.675|1003.7227957027264|867.6272042972735|990.7781180673924
2016-04-22|987.0|371.75|467.0|311.7|33.99|3633|2564|6342|1.52|162|83.0537|167.5211|14.06|397.51|1.2672|939.5|1010.0129420744872|868.9870579255128|989.5187453782617
2016-04-25|999.75|377.0|471.25|316.4|33.9|3610|2507|6322|1.536|162|82.8806|167.1751|14.05|398.45|1.2678|944.0375|1017.7238750974358|870.3511249025643|992.9291635855078
2016-04-26|1017.75|382.25|479.75|323.3|33.94|3605|2547|6366|1.545|162|83.8387|169.1087|14.23|401.66|1.2604|949.125|1028.2175881483215|870.0324118516785|1001.202775723672
2016-04-27|1019.0|380.75|474.25|325.2|33.62|3592|2565|6334|1.538|162|84.309|170.0585|14.36|402.17|1.2599|954.625|1037.0212226075928|872.2287773924071|1007.1351838157814
2016-04-28|1018.0|387.0|475.5|330.6|33.05|3524|2557|6226|1.535|178|84.8377|171.1263|14.44|404.33|1.2555|959.9875|1044.20381002959|875.7711899704101|1010.756789210521
2016-04-29|1021.0|390.25|478.0|332.1|32.88|3492|2570|6172|1.545|178|85.5205|172.5048|14.58|409.11|1.2556|965.125|1051.0488761928254|879.2011238071746|1014.171192807014
2016-05-02|1043.75|391.75|487.75|347.3|32.5|3492|2570|6172|1.532|178|84.72|170.8937|14.38|409.32|1.253|971.6375|1060.6128441971427|882.6621558028575|1024.030795204676
2016-05-03|1030.0|379.75|470.75|341.8|32.41|3588|2655|6122|1.507|178|83.5775|168.59|14.16|405.01|1.2724|977.9|1064.7687803528977|891.0312196471021|1026.0205301364508
2016-05-04|1034.0|376.75|471.25|345.0|32.47|3588|2625|6208|1.495|178|83.3537|168.1396|14.17|404.96|1.2869|984.2|1068.1027115175666|900.2972884824335|1028.6803534243006
2016-05-05|1012.25|373.75|463.25|336.8|32.26|3588|2643|6218|1.495|182|82.7066|166.8354|14.03|402.4|1.2853|989.5875|1065.814180860444|913.3608191395558|1023.2035689495336
2016-05-06|1034.75|377.5|463.75|342.8|33.06|3588|2587|6152|1.512|182|83.393|168.221|14.12|405.15|1.2909|995.4875|1066.3263091020733|924.6486908979264|1027.0523792996892
2016-05-09|1026.5|369.0|456.5|339.7|32.83|3588|2607|6232|1.496|182|81.7576|164.925|13.81|400.51|1.2962|1000.4|1065.2828559790644|935.5171440209356|1026.8682528664594
2016-05-10|1084.0|381.0|461.25|359.7|33.44|3588|2613|6232|1.527|182|83.3606|168.1598|14.15|405.95|1.291|1007.7875|1075.361399362106|940.2136006378944|1045.9121685776397
2016-05-11|1078.25|377.5|459.0|362.0|33.36|3588|2752|6232|1.529|182|84.7138|170.8907|14.48|410.21|1.2853|1013.9125|1083.680557698348|944.144442301652|1056.6914457184266
2016-05-12|1072.0|389.0|468.0|364.4|32.57|3588|2812|6232|1.542|202|84.7504|170.9656|14.5|410.55|1.2846|1020.1125|1087.341674284681|952.8833257153192|1061.7942971456175
2016-05-13|1065.0|390.75|474.75|363.0|32.5|3588|2812|6010|1.544|202|84.4663|170.3938|14.48|408.98|1.294|1025.5625|1088.664376953067|962.460623046933|1062.8628647637452
2016-05-16|1064.5|394.0|474.75|361.2|32.79|3556|2684|6168|1.568|202|85.1403|171.7569|14.64|410.47|1.2895|1031.075|1087.1680254131477|974.9819745868526|1063.4085765091636
2016-05-17|1080.25|397.0|481.75|369.1|32.78|3610|2815|6044|1.593|202|85.7167|172.9209|14.75|412.78|1.2909|1035.8125|1091.7130534409098|979.9119465590904|1069.0223843394424
2016-05-18|1075.25|399.5|480.0|372.7|32.45|3660|2857|6052|1.619|202|85.3994|172.2822|14.64|411.13|1.3034|1039.0875|1096.1592257054665|982.0157742945336|1071.098256226295
2016-05-19|1071.5|390.0|468.75|378.1|31.91|3664|2868|6052|1.597|202|84.6832|170.8385|14.6|406.09|1.3094|1041.725|1099.662444714105|983.7875552858948|1071.23217081753
2016-05-20|1074.25|394.5|467.75|392.7|31.27|3671|2845|6052|1.606|202|84.8666|171.2099|14.66|407.52|1.3113|1046.0875|1099.8762709006255|992.2987290993744|1072.2381138783535
2016-05-23|1058.5|397.75|462.0|387.7|31.15|3664|2870|6052|1.61|202|84.3763|170.2246|14.58|404.7|1.3143|1049.025|1098.624369955676|999.4256300443242|1067.6587425855691
2016-05-24|1054.75|397.5|464.0|388.9|30.89|3607|2803|6052|1.623|202|84.1733|169.8168|14.58|403.53|1.3123|1050.875|1098.3864459893614|1003.3635540106386|1063.3558283903794
2016-05-25|1085.5|404.75|466.0|407.2|31.34|3623|2790|6052|1.642|202|85.1889|171.8674|14.75|406.99|1.302|1054.2|1101.6308971030487|1006.7691028969512|1070.7372189269197
2016-05-26|1079.75|408.25|481.25|409.6|31.04|3619|2867|6052|1.643|215|85.354|172.202|14.74|409.0|1.2979|1057.2875|1102.8948664554312|1011.6801335445688|1073.7414792846132
2016-05-27|1086.5|412.75|481.5|402.6|31.48|3627|2883|6052|1.657|215|85.4675|172.4328|14.8|411.08|1.3021|1060.5625|1104.6583827443108|1016.4666172556892|1077.9943195230755
2016-05-30|1086.5|412.75|481.5|402.6|31.48|3661|2914|6052|1.657|215|85.4675|172.4328|14.8|411.08|1.3049|1062.3|1106.3475879021769|1018.252412097823|1078.1628796820503
2016-05-31|1078.5|404.75|464.5|396.6|31.82|3681|2979|6052|1.648|215|85.3383|172.1789|14.71|411.41|1.3093|1062.3|1106.3475879021769|1018.252412097823|1078.1628796820503
2016-06-01|1099.75|413.75|473.75|399.1|32.19|3676|2946|6052|1.649|215|85.9085|173.3308|14.86|412.74|1.3078|1065.7875|1110.0975651658289|1021.477434834171|1085.3585864547003
2016-06-02|1144.25|415.25|485.5|418.3|32.26|3716|2995|6052|1.66|214|86.7062|174.942|14.89|416.2|1.3096|1071.3|1124.88185327142|1017.7181467285798|1104.989057636467
2016-06-03|1132.0|418.25|497.25|414.3|32.26|3809|3045|6052|1.669|214|87.1411|175.8211|14.99|420.87|1.2937|1077.2875|1129.891034814687|1024.683965185313|1113.992705090978
2016-06-06|1138.25|427.25|507.5|411.7|32.51|3812|3072|6052|1.706|214|88.1137|177.7886|15.17|426.9|1.2817|1082.4625|1137.611451712612|1027.313548287388|1122.078470060652
2016-06-07|1141.25|427.75|509.0|407.8|32.29|3817|3131|6052|1.697|214|88.2886|178.1428|15.32|428.34|1.2735|1088.2|1142.7395727889393|1033.6604272110608|1128.4689800404349
2016-06-08|1177.75|431.25|519.5|417.1|32.89|3800|3160|6052|1.682|214|89.9368|181.4699|15.58|434.8|1.2693|1092.8875|1159.8724749943972|1025.902525005603|1144.8959866936234
2016-06-09|1176.0|426.5|510.25|413.5|33.03|3800|3160|6052|1.676|232|89.8772|181.351|15.55|434.17|1.2724|1097.775|1173.4725726163|1022.0774273837002|1155.2639911290823
2016-06-10|1178.25|423.0|495.0|414.0|32.76|3800|3160|6052|1.657|232|88.9427|179.4669|15.36|431.62|1.2783|1103.0875|1185.4258681827616|1020.7491318172384|1162.925994086055
2016-06-13|1169.0|430.0|491.25|408.4|32.51|3900|3334|6052|1.695|232|89.0837|179.7556|15.36|431.68|1.2837|1108.2875|1193.4356466327952|1023.1393533672046|1164.9506627240366
2016-06-14|1169.5|436.5|485.0|408.6|32.52|3874|3302|6052|1.735|232|88.7731|179.1302|15.26|429.53|1.2872|1113.5375|1200.1739927441083|1026.9010072558913|1166.4671084826912
2016-06-15|1156.0|429.0|477.5|407.2|31.96|3874|3348|6052|1.687|232|88.4692|178.5183|15.18|428.81|1.2912|1117.325|1204.43127130121|1030.21872869879|1162.978072321794
2016-06-16|1134.5|425.25|472.5|397.7|31.16|3791|3366|6052|1.66|242|87.2339|176.027|14.92|426.17|1.2967|1120.2875|1205.4774752024848|1035.097524797515|1153.4853815478627
2016-06-17|1159.5|437.75|481.25|407.4|31.93|3797|3324|5970|1.676|242|88.7212|179.0295|15.27|430.45|1.2894|1124.6875|1208.4214350263678|1040.9535649736322|1155.490254365242
2016-06-20|1143.5|421.25|473.0|402.7|31.64|3841|3357|5970|1.64|242|89.4538|180.5119|15.41|432.03|1.2806|1128.15|1208.9300099034408|1047.3699900965594|1151.4935029101614
2016-06-21|1133.25|396.25|458.5|393.3|31.36|3854|3378|5970|1.573|242|88.5833|178.7565|15.29|427.76|1.2817|1131.8875|1206.07989769006|1057.6951023099402|1145.412335273441
2016-06-22|1137.5|393.0|458.75|391.0|31.55|3849|3322|5970|1.584|242|88.0189|177.619|15.2|426.18|1.2844|1136.025|1201.2346426918598|1070.8153573081404|1142.774890182294
2016-06-23|1124.5|387.25|454.25|383.2|31.75|3858|3367|5950|1.582|212|88.3454|178.2791|15.32|428.15|1.2753|1137.975|1199.2375293307416|1076.7124706692582|1136.6832601215294
2016-06-24|1103.0|384.5|454.75|375.6|30.99|3868|3316|6048|1.595|212|86.9557|175.4761|15.01|423.02|1.3004|1139.1375|1196.7075605783944|1081.5674394216055|1125.4555067476865
2016-06-27|1133.0|385.25|446.75|384.0|31.26|3868|3357|6000|1.62|212|86.6558|174.8749|14.98|422.34|1.3072|1141.4625|1193.865571236331|1089.0594287636688|1127.9703378317909
2016-06-28|1150.5|385.25|443.75|392.4|31.11|3926|3409|6000|1.608|212|88.3016|178.1975|15.22|428.44|1.3025|1145.0625|1188.8543014587206|1101.2706985412794|1135.480225221194
2016-06-29|1144.5|372.75|429.5|397.1|30.82|3887|3381|6000|1.6|212|89.2984|180.2103|15.44|434.2|1.2935|1147.3|1185.8631300596826|1108.736869940317|1138.4868168141293
2016-06-30|1175.0|358.75|431.25|405.3|31.38|3985|3395|6000|1.624|212|88.8423|179.2913|15.35|432.94|1.2924|1148.8375|1189.2015542438444|1108.4734457561558|1150.6578778760863
2016-07-01|1164.25|360.0|430.25|404.2|31.18|3900|3192|6000|1.606|212|89.6788|180.9806|15.54|436.89|1.2912|1150.45|1190.5706306032196|1110.3293693967803|1155.1885852507244
2016-07-04|1164.25|360.0|430.25|404.2|31.18|3900|3192|6000|1.606|212|89.6788|180.9806|15.54|436.89|1.2846|1149.0375|1192.6168170552269|1105.458182944773|1140.125723500483
2016-07-05|1110.0|350.75|433.5|384.2|30.95|3900|3192|6000|1.587|212|87.4282|176.4439|15.1|433.16|1.298|1149.0375|1192.6168170552269|1105.458182944773|1140.125723500483
2016-07-06|1101.5|341.5|428.5|383.4|30.36|3900|3192|6000|1.569|212|87.5272|176.6451|15.16|432.23|1.2962|1147.05|1195.24948132501|1098.85051867499|1127.250482333655
2016-07-07|1050.5|341.75|425.5|367.2|29.79|3900|3192|6000|1.559|197|85.5334|172.6226|14.73|426.83|1.3002|1140.6875|1202.6322082082077|1078.7427917917923|1101.6669882224369
2016-07-08|1083.25|355.0|435.0|376.3|30.35|3900|3192|6000|1.588|197|86.4023|174.3775|14.88|430.14|1.3044|1136.05|1200.5599992249263|1071.5400007750736|1095.527992148291
2016-07-11|1077.0|348.25|430.5|372.6|30.33|3900|3192|6000|1.579|197|86.0815|173.734|14.82|429.68|1.3117|1130.9875|1197.321781295571|1064.6532187044286|1089.3519947655277
2016-07-12|1102.25|352.25|438.5|378.7|30.81|3900|3192|6000|1.591|197|87.4889|176.5759|15.1|433.2|1.3042|1127.65|1192.7027478282048|1062.5972521717954|1093.6513298436853
2016-07-13|1122.75|362.0|439.75|388.1|30.73|3900|3192|6000|1.594|197|86.9767|175.5437|14.91|434.43|1.2978|1125.3125|1187.477778693174|1063.147221306826|1103.350886562457
2016-07-14|1083.75|357.75|434.0|373.2|30.67|3900|3192|6000|1.573|197|87.1196|175.8335|14.97|435.9|1.2892|1121.7|1184.7036903681046|1058.6963096318957|1096.8172577083046
2016-07-15|1072.5|352.25|424.75|369.4|30.89|3820|3271|6188|1.558|197|86.6984|174.9851|14.93|431.46|1.2974|1118.6|1184.7995845908415|1052.4004154091583|1088.7115051388698
2016-07-18|1078.25|357.0|429.5|373.0|30.94|3800|3224|6188|1.569|197|86.5266|174.6428|14.86|431.05|1.2945|1114.5375|1180.1685282945498|1048.90647170545|1085.2243367592466
2016-07-19|1044.0|341.75|418.0|359.7|30.66|3785|3225|6188|1.521|197|85.7484|173.0736|14.77|426.06|1.302|1109.5625|1180.5256726672364|1038.5993273327636|1071.4828911728312
2016-07-20|1027.0|337.5|413.0|352.4|30.71|3748|3188|6214|1.464|197|85.1563|171.8802|14.67|422.89|1.3057|1104.25|1182.8246460380192|1025.6753539619808|1056.6552607818876
2016-07-21|1032.5|334.25|417.75|352.5|31.06|3710|3156|6214|1.451|205|84.952|171.4693|14.59|422.07|1.3088|1099.0|1181.8988841903194|1016.1011158096806|1048.603507187925
2016-07-22|1006.5|335.0|425.25|346.7|30.21|3652|3172|6214|1.464|205|84.6352|170.8313|14.56|421.24|1.3127|1093.1|1184.2821528589886|1001.9178471410112|1034.5690047919502
2016-07-25|983.75|334.75|429.0|338.9|29.46|3580|3169|6214|1.472|205|83.9236|169.3996|14.4|420.68|1.3217|1087.1375|1189.820808648485|984.4541913515152|1017.6293365279668
2016-07-26|993.5|332.5|415.0|341.4|29.56|3579|3238|6214|1.458|205|83.7215|168.9931|14.34|420.95|1.3188|1080.1625|1188.246642569574|972.078357430426|1009.586224351978
2016-07-27|1010.5|335.75|414.75|344.8|29.53|3598|3284|6214|1.445|205|83.127|167.7946|14.2|418.97|1.3189|1073.1625|1180.2478952460372|966.0771047539628|1009.890816234652
2016-07-28|1003.5|331.25|410.25|341.5|29.49|3605|3298|5970|1.431|193|83.3984|168.3439|14.16|417.83|1.3156|1066.1125|1172.0428397285216|960.1821602714784|1007.7605441564348
2016-07-29|1032.5|334.5|407.75|350.0|30.35|3566|3250|6088|1.427|193|84.2809|170.1268|14.28|420.47|1.303|1058.9875|1153.183237031991|964.7917629680088|1016.0070294376231
2016-08-01|981.25|325.75|406.0|333.7|29.87|3583|3250|6088|1.395|193|82.8974|167.3386|14.03|418.59|1.3124|1049.8375|1136.6161372040954|963.0588627959048|1004.4213529584156
2016-08-02|971.25|324.25|401.25|328.3|30.18|3561|3250|6088|1.366|193|82.7299|167.0018|14.01|416.39|1.311|1042.9|1131.4963317525055|954.3036682474948|993.3642353056104
2016-08-03|973.5|325.0|410.25|329.5|30.42|3566|3250|6300|1.375|193|83.5472|168.6531|14.24|419.24|1.3067|1036.5|1125.7297596096728|947.2702403903272|986.7428235370736
